Date,CL,HO,HU,NG,LMAH,HG,GC,LMZS,SI,LMPB,PL,LMNI,LMSN,PA,W,C,CT,S,LC,KC,RR,BO,LH,SB,JE,CC,OL,JN,LB,WA,RS,JO,O,ZH,SM
19981120,12.14,35.08,38.2,2.163,1301,72.15,296.4,1009,4.89,504,357.5,4250,5470,293.65,285.5,220,62.25,580.5,61.7,110.5,9,24.87,29.925,8.48,11390,1446,547,82,302.2,126.8,394.2,116.95,108.5,3135,145.4
19981123,12.45,34.29,36.78,2.097,1299,70.95,297.1,1005,4.892,504,352.4,4180,5425,281.25,277,217.25,60.2,568.5,61.325,108.35,8.89,24.48,28,8.24,11390,1468,543,82,305,126.1,389.8,117.95,107.5,3135,141.3
19981124,12.12,33.29,35.29,2.149,1297,70.85,296.4,997,4.882,494,354.6,4160,5380,275.95,276,216.75,60.28,570.25,62.525,110,8.825,24.63,28.6,8.03,11350,1433,547,82.6,301.3,125.9,390.8,119.65,107.25,3276,141.2
19981125,11.86,33.1,34.98,2.196,1294,70.85,296.5,996.5,4.901,491,354,4125,5290,277.8,278,216.75,60.9,571.25,63.45,113.15,8.78,24.73,29.075,8.13,11230,1458,555,81.3,299.8,126,393.1,119.6,106.75,3299,141.7
19981126,11.86,33.1,34.98,2.196,1304,70.85,296.5,1002.5,4.901,492,354,4135,5345,277.8,278,216.75,60.9,571.25,63.45,113.15,8.78,24.73,29.075,8.13,11830,1458,558,82.4,299.8,126,390.3,119.6,106.75,3294,141.7
19981127,11.86,33.1,34.98,2.196,1305.5,70.85,296.5,1012,4.901,497,354,4225,5360,277.8,277,217.5,60.9,582.25,63.35,113.15,8.83,25.46,27.95,8.13,11870,1458,557,82.8,296.2,126,395.2,119.6,107.25,3312,143.5
19981130,11.22,31.32,32.58,1.976,1300,70.05,292.5,1008,4.825,493,355.3,4205,5350,274,277,218.75,61.05,593.5,63.05,112.3,8.85,25.59,28.55,8.23,11890,1422,557,82.9,290.5,124.8,403.8,118.85,107.25,3340,148.6
19981201,11.13,31.75,34.53,1.958,1297.5,69.85,293.4,1006,4.852,486,352.1,4175,5355,272.65,273.5,217.75,61.3,582,63.2,111.25,8.83,25.12,29.775,8.31,11830,1441,552,82,291.3,126,400.1,118.95,105.5,3339,146.2
19981202,11.24,32.28,34.63,1.886,1294.5,68.85,292.7,996,4.664,484,346.7,4130,5355,272.6,274.75,217.5,61.75,587.75,62.075,113.35,8.83,24.95,29.375,8.3,11680,1468,548,79.9,296.7,124.5,398.5,117.45,104.75,3350,150.8
19981203,11.19,32.42,34.51,1.959,1271,67.45,291.3,986,4.742,483,347.7,4055,5365,272,270.5,215.5,60.6,581,62.225,115.8,8.78,24.47,28.3,8.29,11700,1464,545,74.9,294.3,123.1,394.8,117.2,106,3345,149.2
19981204,11.17,32.2,34.19,1.978,1265,67.25,292,977,4.743,486,348.5,4000,5365,272.2,271.25,214,61,581.25,62.5,113.65,8.77,24.37,27.225,8.24,11710,1451,544,73.7,293.8,123.4,396.7,117.55,106.5,3350,151.4
19981207,11.47,32.74,34.79,2.101,1270,66.7,294.8,988,4.764,494,348,3965,5330,270.75,270.5,215.25,60.2,576.5,61.85,113.25,8.82,24.35,25.225,8.1,11890,1436,539,75.4,293.8,123,398,116.6,106,3349,151.2
19981208,11.3,32.52,34.71,1.913,1265,66.7,293.3,986,4.761,493,346.8,3805,5275,274.05,270.75,214,60.17,571,61.125,114,8.8,24.17,23.375,8.2,11770,1423,544,76.8,293.5,122.1,397.7,106.8,105.25,3396,149.6
19981209,11.16,32.17,34.49,1.847,1272,67.15,293.6,998,4.744,497,352.5,3845,5320,284.85,262,213.75,62.72,565.5,59.875,112.25,8.67,23.88,23.375,8.24,11650,1424,548,73.4,293.4,122.8,392.8,109.4,104.5,3408,148.7
19981210,10.72,31.35,34,1.84,1262,66.8,294.1,1006,4.764,486,350.9,3850,5305,298.65,262.5,214,62.54,561.75,59.55,115,8.63,24.1,21.975,8.25,11420,1425,552,73.3,298.6,122.4,397.4,111.15,106.5,3442,146.1
19981211,10.79,31.5,34.34,1.858,1255,65.35,290.8,997,4.753,485,350.8,3860,5290,292.8,261,216.5,61.56,558.25,58.725,115.6,8.59,24.14,21.2,8.19,11440,1411,552,72.9,303.2,122.7,398.1,108.25,106.75,3428,146.4
19981214,11.29,32.71,35.49,1.952,1260,65.2,291,992,4.847,484,348.8,3800,5270,291.5,263.5,215.5,62.14,552.25,59.3,117.85,8.59,23.86,21.1,8.12,11610,1400,551,71.5,302.6,121.5,394.1,105.3,107.5,3437,145.6
19981215,11.55,33.79,36.07,1.952,1246.5,65.6,292.5,977,4.841,480,351.8,3865,5240,294.65,262,215.5,61.27,553,57.825,119.75,8.69,23.86,28.075,8.12,11730,1412,554,73.3,304.1,121.8,392.9,102.7,107,3444,142.7
19981216,12.38,35.37,37.68,1.99,1255,66.7,294.7,982,5.025,484,356.7,3925,5260,317.9,264,215.75,62.45,552.75,58.4,119.5,8.8,23.75,27.95,8.09,11740,1438,552,73,310.4,122,391.4,107.9,106.5,3441,144.4
19981217,11.03,32.39,34.41,2.064,1243,65.35,291.2,963,4.912,474,349.5,3920,5225,326.9,263,213,61.7,548,58.375,118.5,8.82,23.45,28.15,7.78,11730,1419,547,72.9,313,121.8,391.1,106.4,106,3445,145.6
19981218,10.95,32.39,33.82,2.074,1242.5,65,288.8,961,4.902,468,344.7,3880,5160,311.8,265,210.25,62.17,547.25,58.65,116.75,8.73,23.19,29.375,7.58,11690,1400,556,70,309.5,122,389,106.85,105.5,3500,146.7
19981221,10.81,31.74,33.04,1.947,1247,65.05,288.8,967,4.861,470.5,344,3900,5155,314.9,262.5,209.75,61.82,549.25,57.925,115.45,8.71,22.89,28.275,7.52,11670,1393,556,70.5,307,125.7,387.7,102.9,104.75,3500,145.5
19981222,11.12,31.9,32.66,1.925,1249.5,65.4,287.7,964,4.874,474,343.2,3900,5140,313.9,276.75,219,61.23,545.25,58.325,116.05,8.72,23.14,29.525,7.58,11670,1421,560,76.1,306.6,126.3,384.2,103.5,108.5,3500,142.9
19981223,11.33,32.54,33.06,1.906,1241,64.65,286.7,961,4.861,470,345.7,3880,5145,314,277.75,219.25,59.95,543.5,59.275,117.75,8.67,23.13,30.775,7.53,11670,1393,567,76.1,306.2,126,382.6,105,108,3500,143
19981224,11.23,32.19,33.14,1.881,1244.5,64.6,286.3,959,4.89,468,343.7,3920,5140,312.55,282.75,220.75,59.94,548,60.325,114.1,8.69,23.14,31.075,7.62,11670,1391,566,76.2,307.7,126,385.1,105.3,108,3500,144.5
19981225,11.23,32.19,33.14,1.881,1244.5,64.6,286.3,959,4.89,468,343.7,3920,5140,312.55,282.75,220.75,59.94,548,60.325,114.1,8.69,23.14,31.075,7.62,11670,1391,566,76.8,307.7,126,385.1,105.3,108,3354,144.5
19981228,11.46,32.51,34.41,1.788,1244.5,65.2,286.8,959,4.898,468,347.7,3920,5140,312.55,282.5,219.25,60.28,543.25,61,115.1,8.67,23.04,32.4,7.58,11920,1395,566,77.5,305,126,385.1,106.7,108,3400,143.4
19981229,11.72,33.33,35.47,1.765,1253,66.4,286.1,954,5.005,473,357.5,3970,5155,325.65,281.75,218.75,60.65,543.75,60.6,116.8,8.94,22.98,32.3,7.83,11920,1394,566,77.5,302.2,126.1,386.3,106.2,108.25,3400,143.6
19981230,11.75,32.92,34.77,1.886,1252,66,288.1,926,5.003,474,361.4,4180,5160,327.95,276,213.5,60.44,538.25,60.475,117.15,8.86,22.74,33.25,7.88,11920,1376,568,77.5,302.5,126.2,383.7,104.55,105.25,3400,142.7
19981231,12.05,34,35.7,1.945,1241,66.35,289.2,933,4.988,473,364.5,4110,5170,332.15,276.25,213.5,60.36,537.75,60.525,117.75,8.79,22.83,32.65,7.86,11920,1379,568,77.5,305.6,125.9,386.2,101.8,105.5,3400,141.1
19990101,12.05,34,35.7,1.945,1241,66.35,289.2,933,4.988,473,364.5,4110,5170,332.15,276.25,213.5,60.36,537.75,60.525,117.75,8.79,22.83,32.65,7.86,11920,1379,568,77.5,305.6,125.9,385.5,101.8,105.5,3400,141.1
19990104,12.34,35.14,37.52,2.071,1232,64.45,288.3,922,4.902,469,363.8,4035,5135,339.45,279,214.75,59.03,543.75,59.625,122.6,8.84,23.14,30.725,8.18,12000,1373,563,75.3,301.5,126,383.5,99.7,107.5,3401,143.2
19990105,11.99,34.22,36.35,1.975,1228,63.9,287.8,927,5.004,463,357.1,3985,5020,328.75,280.25,217.25,60.23,549.25,60.675,119,8.94,23.43,32.725,8.74,11820,1382,562,73.2,302,127,382.5,102.25,108.75,3389,142.9
19990106,12.8,35.73,38.43,1.931,1225,64.55,288.5,931,5.129,465,355.8,3945,5020,318.95,287.5,223.75,59.97,553.5,62.175,117.5,9.04,23.69,34.725,8.79,11920,1378,559,77.1,305.6,126.5,384.5,100.65,112.25,3402,143.2
19990107,13.09,35.79,38.86,1.836,1227,64.55,292.4,922,5.204,472,360.2,4140,5040,310.5,287.5,219.75,58.84,544.75,61.725,118.65,8.96,23.46,36.725,8.8,12030,1378,559,75.8,308,126.3,388.5,98.7,110.5,3443,140.7
19990108,13.07,36.11,38.19,1.83,1234,65.3,292,947,5.254,493,360.4,4475,5065,317,291.25,221.75,59.29,550,62.525,119.65,9.02,23.58,37.2,8.71,12100,1371,570,77,306.1,125.7,389.2,103.75,111.5,3537,141.9
19990111,13.44,37.43,39.15,1.779,1253,66.6,293.6,956,5.321,499,364.1,4635,5080,316.75,285.75,219.75,59.04,542.25,62.325,119.95,9.04,23.27,39.2,8.75,12240,1389,564,83,310.5,125.3,387,102.35,111.25,3560,141
19990112,12.89,35.7,37.96,1.821,1253,66.25,289.3,948,5.213,494,355.5,4560,5120,314.5,281.5,217.25,59.61,535,62.325,117.15,8.73,23.03,41.2,8.67,12200,1392,568,82.9,307.1,122.7,381.5,101.75,108.5,3505,138.7
19990113,12.31,33.78,36.4,1.77,1238,65.75,287,939,5.158,494,354.2,4415,5060,310.5,274.25,215.25,58.98,530.5,62.15,120.3,8.56,22.88,40.15,8.7,12200,1379,572,86.3,305.7,122,379.7,100.45,106,3455,135.2
19990114,12.15,32.77,35.6,1.809,1227,65.2,287.4,936,5.145,497,353.4,4475,5050,312.8,276.5,215.5,59.25,532.25,62.325,118.3,8.54,23.1,40.675,8.55,12170,1381,564,87,311.2,122.6,380.6,99.95,106.75,3401,136.3
19990115,12.11,32.56,35.24,1.796,1231.5,65.75,287.4,954,5.101,499,352,4455,5080,310,277,215.5,59.53,530.75,63.2,115.55,8.62,23.18,39.95,8.42,12170,1350,562,87,328.7,122.5,379.6,100.05,107.75,3401,135.9
19990118,12.11,32.56,35.24,1.796,1226,65.75,287.4,941,5.101,488,352,4385,5090,310,277,215.5,59.53,530.75,63.2,115.55,8.62,23.18,39.95,8.42,12260,1350,556,84.9,328.7,122.2,379.6,100.05,107.75,3358,135.9
19990119,12.08,32.22,35.19,1.817,1225,66.25,286.8,952,5.105,493,353.5,4435,5135,322.1,268.5,213.75,58.91,525.75,62.975,106.55,8.6,23.05,38.825,7.69,12390,1338,557,82.9,338.7,122,373.1,97.75,105.75,3366,133.9
19990120,11.81,31.34,33.73,1.827,1208,65.5,287.5,949,5.137,493,353.7,4400,5105,318.4,270.5,215,59.34,529,63.15,106.55,8.62,23.22,40.825,7.52,12400,1341,552,80.1,348.7,121.9,374.5,95,107,3360,133
19990121,12.46,32.05,34.37,1.892,1214,65.35,288,972,5.098,496,353.2,4370,5125,320,268,216,59.38,530.5,62.5,106,8.835,23.23,41.65,7.47,12460,1350,551,77.9,360.6,121.3,375.6,96.05,107.25,3330,132.6
19990122,12.69,33.01,35.53,1.778,1224,65.2,286.7,966,5.072,491,349.1,4370,5145,321.05,271.25,216.25,58.54,525.75,63.15,105.5,8.85,22.73,43.65,7.1,12400,1317,544,76.5,354.8,121.5,374.1,96.25,107.25,3398,133.1
19990125,12.44,32.15,34.83,1.714,1216.5,65,288,976,5.16,494,352.5,4330,5150,324.85,269.5,215.5,57.37,517.5,63.2,105.8,8.75,22.36,44.425,6.97,12420,1310,547,78,364,119.9,366.5,96.45,106.75,3400,131.7
19990126,12.06,31.8,34.22,1.714,1219.5,64.6,286.3,981,5.095,494,351.7,4315,5175,326.15,271,215.75,58.25,514,62.8,106.85,8.58,22.2,42.8,6.73,12230,1308,547,81.7,354,120.4,367.5,97.95,106.75,3422,131.5
19990127,12.32,32.52,35.45,1.81,1211,63.95,283.4,965,5.083,485,347.1,4320,5125,328.55,272.5,215.5,58.95,513,61.975,103.8,8.62,22.05,40.8,6.65,12100,1306,543,79,344.4,120,365.5,99.45,106.25,3465,131.6
19990128,12.45,32.55,36.06,1.86,1209,63.95,284.8,974,5.245,490,344.1,4290,5160,331.75,273.25,216,61.05,510.25,62.175,103.4,8.43,21.91,41.95,6.92,12140,1321,538,79.3,343.6,120.5,362.5,101.1,106.5,3446,131.1
19990129,12.75,33.16,36.88,1.777,1208.5,64.15,286.3,976,5.235,488,346.9,4280,5150,335.65,275.5,214.5,60.68,506.75,61.95,103.9,8.32,21.71,41.025,7.11,12140,1331,533,76.6,343.5,120.2,360.4,104,106.25,3419,130.4
19990201,12.37,32.5,37.27,1.744,1213,64.2,289.2,996,5.308,497,349.6,4285,5150,343.65,269.75,215.75,60.62,508.5,62.575,105.55,8.055,21.51,42.6,6.76,12150,1309,514,75.9,341.5,119.3,361,102.55,105.75,3356,132.6
19990202,12.3,32.34,37.61,1.818,1216,64.4,289.3,995,5.468,498,355.6,4390,5150,340.75,270.25,217.5,60.08,513.25,63,106.45,8.09,21.31,41.475,6.92,12140,1317,513,75.9,339.5,119.5,363.2,101.5,106.25,3399,135.8
19990203,12.38,32.39,37.31,1.765,1213,64.45,288,991,5.543,498,354.9,4555,5140,351,265.75,215.75,60.39,507.5,64.375,105.5,8.09,21.06,40.65,6.81,12160,1316,516,75.5,329.5,118.6,353.8,103.4,106.25,3260,134.8
19990204,12.02,31.35,35.75,1.829,1226.5,65.45,290.2,1025,5.76,494,362,4715,5195,362.7,267.75,217.25,59.13,508.75,64.675,103.9,8.04,21.13,42.45,6.69,12160,1316,523,78.4,329.3,118.9,355.5,104.45,106.5,3275,134.9
19990205,11.8,30.8,34.99,1.8,1235,66.3,289.6,1030,5.642,497,356.4,4730,5280,346,269.5,218.5,59.41,513.75,65.25,104.4,7.95,21.55,43.425,6.71,12080,1306,527,75.2,335.2,118.5,359.2,102.05,107.25,3135,135.4
19990208,11.67,30.28,34.78,1.818,1250,68.15,290.4,1049,5.622,515,355,4830,5310,346,266.5,218,59.77,508,65.525,104,7.89,21.41,43.45,6.84,12130,1286,517,73.5,331.5,118.1,358.7,100.15,107,3074,133.3
19990209,11.68,30.31,34.42,1.838,1230,66.55,288.4,1038,5.505,512,359.5,4755,5265,351.5,264.5,216.75,57.89,499,65.55,103,7.945,21.05,43.65,6.83,12130,1283,515,74.3,326.3,117.7,352.2,100.2,106.25,3110,131.1
19990210,11.75,30.29,33.72,1.775,1219,65.95,288,1038,5.488,513,361,4730,5225,356.9,267.25,220.25,58.1,499.25,65.45,103.5,8.06,20.68,42.625,6.89,12100,1291,514,71,327.4,117.8,349.6,92.25,107,3127,131.6
19990211,11.85,30.39,33.44,1.837,1216,66.1,288.6,1045,5.565,525,364.6,4625,5215,354,262.75,216,56.52,495.25,64.925,106.75,8.07,20.63,42,6.67,12100,1273,513,71,330.2,117.5,346.9,84.05,105.25,3127,130.8
19990212,11.88,30.37,33.65,1.807,1215,65.35,290.5,1034,5.662,516,370.6,4640,5160,357.5,257.5,215,56.62,492.25,65.15,105.9,7.91,20.65,42.125,6.75,12140,1256,520,66.8,327.5,117.8,347,86.85,103.75,3120,129.5
19990215,11.88,30.37,33.65,1.807,1203.5,65.35,290.5,1030,5.662,520,370.6,4585,5150,357.5,257.5,215,56.62,492.25,65.15,105.9,7.91,20.65,42.125,6.75,12120,1256,523,65,327.5,117.5,344.5,86.85,103.75,3101,129.5
19990216,11.37,29.52,32.92,1.795,1193,62.4,286.9,1033,5.445,525,367.2,4500,5140,350,252.25,214,56.74,487.75,65.175,100.95,7.83,20.42,45.425,6.63,12150,1280,525,65.7,328.6,117.5,342.2,87.45,101,3133,128.6
19990217,11.53,29.84,33.07,1.776,1193,62.55,285.9,1046,5.408,525,365.4,4565,5195,344.1,254.75,213.5,57.63,486.25,63.85,102.55,7.8,20.05,45.275,6.65,12100,1297,523,66.6,329.1,116.9,337,84.25,101.5,3201,128.4
19990218,12.04,30.98,34.42,1.746,1191,61.55,287.1,1056,5.48,529,376.1,4670,5235,358,258,215,58.19,482,63.9,103.35,7.77,19.46,45.05,6.68,12010,1307,523,68,329.3,117.8,330.5,86.25,101.5,3250,129.7
19990219,11.76,30.34,34.09,1.745,1201,61.7,289.5,1048,5.6,526,376.1,4770,5255,353.2,254.75,215,60.09,478.25,64.175,103.25,7.59,18.91,45.825,6.75,12030,1316,524,69.6,332.7,118,320.7,90.75,101.75,3279,129.8
19990222,11.96,30.87,34.7,1.704,1178,61.25,289,1015,5.46,517,377.4,4760,5230,347.4,251.75,214,62.68,474,64.15,102.8,7.46,18.89,45.8,6.81,12150,1299,533,70,338.3,117.5,318.1,92.1,101.5,3120,128.9
19990223,12.48,31.84,34.84,1.71,1183,61.75,289.7,1040,5.46,521,384.1,4910,5280,346.4,251.75,215,63.25,474,64.45,105.9,7.33,19.21,45.25,6.79,12220,1305,531,70.3,339.2,119.9,324.9,91.95,102.25,3000,126.9
19990224,12.61,32.35,34.85,1.666,1188,61.85,289.2,1034,5.373,523,383.2,4990,5355,350.6,244.25,208.75,64,457.5,64.65,106,7.13,18.34,43.425,6.73,11680,1295,532,72.8,329.2,118.9,317.6,89,100.5,3004,121.7
19990225,12.68,32.95,36.03,1.659,1197,62.45,289.2,1045,5.549,526,380.4,5040,5400,356,238.75,206.75,64.23,454.5,65.525,103.35,7.12,17.99,44.15,6.87,11700,1286,536,70,330.7,118.2,317.9,85,100.5,2980,120.5
19990226,12.27,32.29,35.45,1.628,1186.5,62.35,288.3,1054,5.635,519,381.7,4915,5300,350.6,237.25,204.5,63.78,449.75,65.1,102.7,7.15,17.62,43,6.34,11640,1266,537,70.2,334.4,115.9,312.3,82.75,104.75,2929,121.5
19990301,12.24,31.94,37.78,1.701,1171,61.6,287.7,1048,5.528,515,380.1,4920,5320,350,244.5,206.25,64.75,454.5,68.25,102.85,7.32,17.7,43.475,6.02,11290,1279,538,70,341.7,116,318,87,107.5,2899,124.9
19990302,12.51,32.48,38.44,1.696,1170,62.15,288,1064,5.331,519,376.2,4930,5345,353.3,253.25,210.25,65.82,462.5,67.7,103.4,7.47,18.25,43.05,5.97,11190,1223,541,71,336.6,118.7,328,87,106,2910,125.7
19990303,12.93,33.55,39.91,1.723,1173,62.55,288.3,1047,5.256,517,372.2,4975,5310,346.6,250.25,209,66.05,458.5,68.25,100,7.25,18.09,42.55,5.85,11150,1220,538,71.9,339.9,116.8,330,86,105,2938,124.4
19990304,13.35,34.8,41.26,1.762,1178,62.55,289.5,1055,5.284,515,373.1,5015,5320,346.85,252.5,210.5,66.6,459.5,67.6,101.7,7.4,17.67,43.425,5.5,11380,1227,542,74.9,340.2,117.6,322.5,86.35,106.25,2941,126.6
19990305,13.3,34.75,41.4,1.853,1159,62.7,289.5,1049,5.213,508,377.2,4985,5295,347,258,209,66.7,455.75,67.775,105.25,7.35,17.35,42.825,5.72,11520,1219,548,73.5,344,117.5,319,84.8,105,3000,126.5
19990308,13.63,35.78,42.61,1.859,1166,61.9,292.7,1039,5.298,501,378.5,4990,5310,348.45,260.5,214,66.88,462.75,68.425,103.1,7.34,18.05,42.575,5.72,11470,1228,553,72.7,343.7,119,328,84.05,106,3019,127.7
19990309,13.85,36.01,42.9,1.928,1164,62.3,293.4,1033,5.25,502,375.5,4905,5340,347.6,255.5,215.25,61.63,464.5,68.525,104.4,7.55,18.55,42.55,5.81,11560,1231,565,73.8,333.4,119.8,331,83.5,106.5,3003,127
19990310,14.69,38.66,44.8,1.941,1177,62.6,294.2,1042,5.278,505,368.7,5010,5300,347,265,217.75,61.37,469.5,68.5,104.5,7.75,18.35,43.3,6.04,11530,1200,569,72.9,331.5,121,332.5,84.5,108.25,2999,129.2
19990311,14.31,37.89,44.3,1.82,1175.5,62.4,295.5,1033,5.348,503,369.4,4990,5260,349.75,268.25,217.5,62.5,468,67.4,105.6,7.55,18.15,42.675,5.91,11580,1205,556,71.2,331.7,119.7,326.5,85.1,109.5,2992,130.7
19990312,14.49,38.73,45.18,1.759,1169,61.85,293.4,1040,5.32,502,366.9,5020,5260,350.4,264.5,215.75,61.16,468.5,67.15,104.25,7.62,18.2,42.075,5.9,11570,1210,550,72.6,327.3,118.5,326.4,83.2,109.5,2979,129.5
19990315,14.45,38.08,45.01,1.717,1170,61.2,287.6,1041,5.113,499,364.2,5230,5270,351.95,264.75,213.75,60.86,464.5,66.35,102.9,7.57,18.08,41.075,5.86,11590,1194,553,73.5,321.5,117.5,325,82.6,108.25,2919,128.6
19990316,14.46,37.77,44.67,1.717,1170,61.2,283.9,1032,5.058,489,366.1,5220,5270,352,269,217.25,61.17,477.25,66.75,105.05,7.63,18.65,40.925,5.82,11800,1229,557,73.4,326.5,117.5,333.5,82.25,110,2919,131.1
19990317,15.05,39.68,47.2,1.748,1195,61.7,284.1,1025,5.052,495,368.8,5210,5285,349.75,271.5,220,61.42,476.25,66.875,106.9,7.7,18.9,40.975,5.79,11790,1226,551,72.6,323.8,118.1,346,81.95,110.5,2908,129.7
19990318,15,39.7,47.03,1.687,1226,60.95,283.5,1029,5.02,501,369.4,5185,5250,352,266.5,217.75,61.16,475.75,67.15,102.55,7.5,18.7,42.275,5.72,11660,1223,549,73.9,324,117.7,338.5,83.15,110.75,2919,130.5
19990319,15.24,40.69,47.64,1.699,1242,61.3,284.5,1029,5.05,500,371.7,5185,5280,359.2,268,225.75,60.96,484.25,66.65,101.5,7.7,18.87,42.8,5.54,11690,1205,555,73.8,323.3,119.2,337.8,81.8,112,2921,134.5
19990322,15.5,42.39,49.42,1.769,1272,63.9,284.8,1032,5.112,503,375.1,5220,5305,359.8,272,228.75,62.67,492.5,67,100.7,7.53,19.15,44.45,5.59,11690,1176,556,73.8,328.4,120,342.3,81.4,114.25,2921,135.3
19990323,15.51,41.66,48.91,1.754,1260,65,284.7,1054,5.113,514,376,5220,5320,357.75,272.75,228.5,62.27,493.25,67.4,100.95,7.78,19.43,44.025,5.6,11810,1187,555,73.8,328.4,120.7,339.1,81.1,115.75,2974,135.7
19990324,15.34,40.49,48.02,1.759,1256,64.5,284.1,1052.5,5.078,514,373.1,5135,5305,357.5,269.75,228,61.52,487.75,66.625,101.9,7.58,19.38,43.625,5.47,11820,1184,557,73.8,331.5,120.5,339.2,81.3,116.75,3149,133.7
19990325,15.67,41.45,48.41,1.835,1267,65.15,283.1,1054,5.11,518.5,370.6,5175,5320,363.75,282.25,229.75,62.4,499,65.95,104.2,7.64,19.67,44.1,5.56,11900,1190,566,74.4,327.7,121.5,343.7,82.35,120,3190,136.8
19990326,16.17,42.74,50.63,1.854,1259,64.5,279.7,1059,5.1,520,372.2,5185,5310,370.5,289,232.25,61.29,496.75,66.625,109.2,7.615,19.58,43.95,5.7,12030,1179,568,76.5,334,122.9,340,82.5,122.75,3098,136.1
19990329,16.44,43.2,51.7,1.852,1243,61.7,280.3,1051,5.115,519,359.1,5045,5270,362.75,294.25,232,59.24,496,66.775,112.8,7.45,19.57,42.3,5.74,11080,1193,564,75.8,337,122.5,343.4,83.55,123.5,3081,136.7
19990330,16.8,44.38,52.54,1.978,1224,61.7,279.2,998.5,5.003,511,358,4870,5220,360,294,232,59.29,501.5,66.725,112.1,7.39,19.71,41.1,5.82,11040,1182,558,76.4,336.8,122.2,346.5,82.25,121.75,3099,137.4
19990331,16.76,44.68,54.14,2.013,1235,62.2,279.8,1005,4.97,510,359.1,4830,5260,358.2,280.25,225.5,59.54,483.75,66.2,109.7,7.235,18.91,41.85,5.91,11030,1192,561,75.5,337.5,121.5,337.2,82.4,114.25,3097,135.7
19990401,16.64,43.4,53.1,2.038,1238,62.35,279.9,1000.5,5.028,510,359,4920,5215,353.85,276.75,222,59.85,483.25,67.1,110.05,7.24,18.37,42.475,5.59,10890,1161,560,74,333.8,121.4,332.1,82.95,114.5,3200,136.5
19990402,16.64,43.4,53.1,2.038,1238,62.35,279.9,1000.5,5.028,510,359,4940,5255,353.85,276.75,222,59.85,483.25,67.1,110.05,7.24,18.37,42.475,5.59,10870,1161,560,74.1,333.8,121.4,332.1,82.95,114.5,3222,136.5
19990405,16.95,44.02,53.98,2.03,1238,62.5,278.3,1000.5,4.918,510,359.6,4940,5255,356,279.25,218.75,60.09,482,67.65,107.3,7.36,18.13,43.375,5.62,11070,1151,560,74.7,328,120.9,326.5,83.2,111,3362,137.3
19990406,16.81,43.95,53.68,2.013,1249,62.3,279.8,989,4.948,492.5,354.2,4950,5230,361,279.5,216.25,60.81,477.75,67.875,106.4,7.3,18.04,43.6,5.63,11070,1149,564,73.8,323.5,121,323.7,83.7,105,3401,134.7
19990407,16.03,41.27,50.51,2.024,1259.5,64.2,280.3,996.5,4.96,499,355.4,5010,5275,365.1,274.75,217.75,60.85,480,67.6,102.6,7.235,18.39,42.35,5.5,11190,1134,569,73,324.9,122,325.5,82.15,109.25,3411,133.6
19990408,15.83,40.84,49.52,2.069,1257,64,280.7,1005,4.885,505,355.6,5045,5290,358.85,268.75,216.5,61.91,477.25,66.85,97.7,7.3,18.51,41.9,5.44,11290,1079,572,72.7,324.3,121.4,324.2,83.15,116.75,3310,132.1
19990409,16.57,42.46,50.8,2.096,1267,64.2,281.5,1005,4.93,502,357.7,4980,5290,363.75,265.75,217.75,61.21,480.5,67.75,98.95,7.33,18.63,42.175,5.43,11230,1098,574,72.6,325.5,122.9,326.4,87.9,116.75,3340,133.4
19990412,16.4,42,51.17,2.128,1272,63.2,282.8,1005,4.895,502,359.6,5000,5285,365.25,258.75,214.25,60.48,479.75,67.275,97.5,7.55,18.55,42.275,5.25,11300,1102,576,70.4,322.5,121.5,324.2,87.15,114.5,3340,133.3
19990413,16.72,42.8,52.24,2.136,1309.5,65.3,284.1,1016,4.905,517,360.4,5155,5320,366.2,256,216,60.2,485.25,66.925,97.55,7.68,18.91,41.95,5.14,11290,1104,583,69,317.2,121.5,325.6,86.2,114.75,3340,135.5
19990414,16.47,42.15,50.84,2.096,1301,64.7,281.6,1011,4.86,519,358.3,5080,5300,366.9,258.75,217.5,60.07,489.25,66.375,98.9,7.52,19.32,41.6,5.1,11420,1109,606,66.9,317.2,122.7,331,82.7,116.75,3270,134.9
19990415,16.87,42.78,51.91,2.137,1316,66.8,283.7,1038,5.01,531,361.2,5175,5465,368.15,262.5,219.75,59.53,489.5,66.1,98.45,7.575,19.45,41.525,5.07,11520,1070,603,66.2,322.2,123.4,332.3,80.85,119.75,3270,134.6
19990416,17.33,43.32,52.82,2.124,1318,68.65,284.1,1053,5.04,533,362.4,5300,5445,371.5,256.5,218,57.69,486.75,65.65,99.5,7.62,19.32,54.675,5.13,11520,1054,598,66.7,320.3,123.6,329.5,80.55,121,3320,133.6
19990419,17.8,43.7,53.44,2.169,1333,70.1,284.8,1056,5.15,537,365.3,5335,5440,381.2,252.25,220.5,56.52,488,65.65,102.1,7.54,19.15,55.225,5.1,11470,1066,600,67.6,326,123.5,327.2,85.15,120.75,3360,134.9
