,last
11037,25799
11038,25796
11039,25794
11040,25794
11041,25792
11042,25795
11043,25798
11044,25798
11045,25797
11046,25793
11047,25797
11048,25798
11049,25795
11050,25791
11051,25795
11052,25794
11053,25790
11054,25791
11055,25787
11056,25789
11057,25789
11058,25787
11059,25790
11060,25787
11061,25783
11062,25788
11063,25788
11064,25789
11065,25790
11066,25795
11067,25796
11068,25796
11069,25798
11070,25792
11071,25795
11072,25795
11073,25795
11074,25797
11075,25793
11076,25796
11077,25798
11078,25797
11079,25793
11080,25794
11081,25794
11082,25796
11083,25798
11084,25797
11085,25797
11086,25795
11087,25796
11088,25795
11089,25792
11090,25791
11091,25791
11092,25792
11093,25795
11094,25796
11095,25798
11096,25798
11097,25798
11098,25798
11099,25797
11100,25795
11101,25797
11102,25797
11103,25799
11104,25393
11105,25798
11106,25800
11107,25800
11108,25800
11109,25800
11110,25801
11111,25803
11112,25802
11113,25804
11114,25803
11115,25801
11116,25802
11117,25803
11118,25803
11119,25806
11120,25804
11121,25805
11122,25802
11123,25801
11124,25799
11125,25802
11126,25805
11127,25801
11128,25800
11129,25797
11130,25797
11131,25796
11132,25796
11133,25797
11134,25800
11135,25800
11136,25804
11137,25805
11138,25804
11139,25807
11140,25808
11141,25807
11142,25809
11143,25806
11144,25805
11145,25805
11146,25801
11147,25802
11148,25801
11149,25802
11150,25800
11151,25799
11152,25797
11153,25799
11154,25796
11155,25799
11156,25797
11157,25798
11158,25799
11159,25800
11160,25802
11161,25802
11162,25804
11163,25806
11164,25806
11165,25807
11166,25808
11167,25807
11168,25809
11169,25810
11170,25811
11171,25809
11172,25805
11173,25807
11174,25810
11175,25809
11176,25810
11177,25809
11178,25808
11179,25808
11180,25809
11181,25811
11182,25810
11183,25812
11184,25814
11185,25812
11186,25810
11187,25813
11188,25815
11189,25817
11190,25819
11191,25820
11192,25823
11193,25822
11194,25822
11195,25820
11196,25821
11197,25821
11198,25823
11199,25822
11200,25821
11201,25820
11202,25816
11203,25820
11204,25821
11205,25817
11206,25816
11207,25821
11208,25818
11209,25821
11210,25818
11211,25817
11212,25818
11213,25814
11214,25815
11215,25813
11216,25809
11217,25811
11218,25814
11219,25820
11220,25823
11221,25820
11222,25818
11223,25811
11224,25808
11225,25806
11226,25809
11227,25804
11228,25805
11229,25807
11230,25806
11231,25804
11232,25804
11233,25802
11234,25804
11235,25804
11236,25806
11237,25807
11238,25806
11239,25806
11240,25806
11241,25808
11242,25809
11243,25808
11244,25809
11245,25809
11246,25812
11247,25812
11248,25811
11249,25814
11250,25814
11251,25813
11252,25817
11253,25816
11254,25815
11255,25819
11256,25816
11257,25812
11258,25816
11259,25815
11260,25815
11261,25815
11262,25817
11263,25818
11264,25820
11265,25822
11266,25824
11267,25827
11268,25830
11269,25832
11270,25833
11271,25836
11272,25837
11273,25838
11274,25843
11275,25846
11276,25824
11277,25842
11278,25822
11279,25850
11280,25850
11281,25850
11282,25840
11283,25846
11284,25842
11285,25845
11286,25844
11287,25840
11288,25837
11289,25835
11290,25831
11291,25833
11292,25831
11293,25828
11294,25827
11295,25826
11296,25824
11297,25829
11298,25826
11299,25829
11300,25829
11301,25829
11302,25825
11303,25827
11304,25824
11305,25824
11306,25824
11307,25825
11308,25828
11309,25833
11310,25836
11311,25837
11312,25834
11313,25834
11314,25832
11315,25828
11316,25829
11317,25829
11318,25829
11319,25825
11320,25826
11321,25827
11322,25823
11323,25823
11324,25824
11325,25824
11326,25820
11327,25818
11328,25815
11329,25816
11330,25821
11331,25825
11332,25826
11333,25828
11334,25826
11335,25827
11336,25827
11337,25826
11338,25824
11339,25823
11340,25825
11341,25825
11342,25822
11343,25820
11344,25818
11345,25820
11346,25826
11347,25824
11348,25822
11349,25827
11350,25825
11351,25827
11352,25827
11353,25823
11354,25822
11355,25822
11356,25822
11357,25821
11358,25819
11359,25820
11360,25818
11361,25822
11362,25822
11363,25821
11364,25820
11365,25819
11366,25817
11367,25815
11368,25813
11369,25816
11370,25815
11371,25814
11372,25814
11373,25817
11374,25819
11375,25818
11376,25819
11377,25818
11378,25816
11379,25817
11380,25816
11381,25818
11382,25819
11383,25820
11384,25818
11385,25820
11386,25816
11387,25813
11388,25816
11389,25815
11390,25813
11391,25812
11392,25811
11393,25812
11394,25812
11395,25815
11396,25812
11397,25811
11398,25810
11399,25810
11400,25810
11401,25810
11402,25808
11403,25807
11404,25807
11405,25805
11406,25805
11407,25808
11408,25809
11409,25811
11410,25810
11411,25807
11412,25809
11413,25808
11414,25805
11415,25804
11416,25804
11417,25803
11418,25803
11419,25802
11420,25803
11421,25801
11422,25802
11423,25804
11424,25808
11425,25810
11426,25811
11427,25811
11428,25816
11429,25815
11430,25813
11431,25816
11432,25814
11433,25810
11434,25811
11435,25811
11436,25810
11437,25811
11438,25810
11439,25809
11440,25805
11441,25803
11442,25801
11443,25804
11444,25807
11445,25803
11446,25803
11447,25801
11448,25801
11449,25802
11450,25799
11451,25798
11452,25799
11453,25800
11454,25801
11455,25801
11456,25799
11457,25798
11458,25798
11459,25794
11460,25792
11461,25790
11462,25790
11463,25791
11464,25790
11465,25790
11466,25793
11467,25791
11468,25791
11469,25793
11470,25793
11471,25793
11472,25791
11473,25794
11474,25795
11475,25798
11476,25800
11477,25800
11478,25800
11479,25795
11480,25794
11481,25798
11482,25794
11483,25790
11484,25788
11485,25793
11486,25794
11487,25795
11488,25794
11489,25792
11490,25794
11491,25790
11492,25790
11493,25790
11494,25789
11495,25789
11496,25787
11497,25785
11498,25784
11499,25783
11500,25785
11501,25783
11502,25786
11503,25783
11504,25787
11505,25784
11506,25781
11507,25779
11508,25781
11509,25781
11510,25786
11511,25788
11512,25789
11513,25791
11514,25794
11515,25796
11516,25795
11517,25789
11518,25790
11519,25789
11520,25794
11521,25794
11522,25792
11523,25786
11524,25787
11525,25786
11526,25783
11527,25780
11528,25779
11529,25777
11530,25776
11531,25775
11532,25773
11533,25771
11534,25770
11535,25772
11536,25770
11537,25770
11538,25769
11539,25770
11540,25770
11541,25768
11542,25765
11543,25765
11544,25768
11545,25769
11546,25770
11547,25765
11548,25771
11549,25771
11550,25762
11551,25760
11552,25758
11553,25758
11554,25758
11555,25757
11556,25755
11557,25753
11558,25753
11559,25760
11560,25755
11561,25752
11562,25756
11563,25750
11564,25752
11565,25760
11566,25762
11567,25762
11568,25764
11569,25766
11570,25767
11571,25766
11572,25767
11573,25765
11574,25763
11575,25760
11576,25761
11577,25765
11578,25763
11579,25766
11580,25771
11581,25765
11582,25766
11583,25769
11584,25771
11585,25770
11586,25770
11587,25773
11588,25776
11589,25778
11590,25777
11591,25776
11592,25778
11593,25775
11594,25771
11595,25770
11596,25773
11597,25773
11598,25775
11599,25776
11600,25774
11601,25779
11602,25780
11603,25779
11604,25776
11605,25779
11606,25777
11607,25775
11608,25774
11609,25773
11610,25769
11611,25768
11612,25768
11613,25770
11614,25770
11615,25772
11616,25775
11617,25775
11618,25778
11619,25777
11620,25777
11621,25774
11622,25771
11623,25772
11624,25773
11625,25778
11626,25776
11627,25781
11628,25780
11629,25784
11630,25786
11631,25785
11632,25783
11633,25784
11634,25786
11635,25789
11636,25790
11637,25786
11638,25787
11639,25783
11640,25785
11641,25784
11642,25781
11643,25780
11644,25781
11645,25784
11646,25784
11647,25786
11648,25788
11649,25787
11650,25786
11651,25785
11652,25785
11653,25787
11654,25786
11655,25788
11656,25788
11657,25788
11658,25787
11659,25787
11660,25787
11661,25788
11662,25785
11663,25783
11664,25781
11665,25784
11666,25787
11667,25788
11668,25785
11669,25788
11670,25786
11671,25784
11672,25780
11673,25780
11674,25781
11675,25785
11676,25782
11677,25783
11678,25781
11679,25781
11680,25779
11681,25780
11682,25782
11683,25780
11684,25782
11685,25778
11686,25779
11687,25774
11688,25774
11689,25775
11690,25773
11691,25775
11692,25774
11693,25772
11694,25775
11695,25779
11696,25777
11697,25779
11698,25784
11699,25786
11700,25787
11701,25790
11702,25788
11703,25787
11704,25786
11705,25789
11706,25790
11707,25788
11708,25789
11709,25790
11710,25791
11711,25794
11712,25794
11713,25792
11714,25796
11715,25798
11716,25799
11717,25800
11718,25801
11719,25801
11720,25803
11721,25800
11722,25799
11723,25799
11724,25801
11725,25802
11726,25802
11727,25805
11728,25804
11729,25805
11730,25801
11731,25801
11732,25804
11733,25804
11734,25803
11735,25804
11736,25803
11737,25803
11738,25803
11739,25802
11740,25801
11741,25804
11742,25802
11743,25800
11744,25800
11745,25800
11746,25799
11747,25804
11748,25805
11749,25807
11750,25808
11751,25804
11752,25803
11753,25805
11754,25811
11755,25809
11756,25806
11757,25810
11758,25811
11759,25811
11760,25813
11761,25810
11762,25808
11763,25808
11764,25809
11765,25806
11766,25804
11767,25803
11768,25803
11769,25802
11770,25803
11771,25806
11772,25808
11773,25809
11774,25804
11775,25802
11776,25801
11777,25801
11778,25799
11779,25797
11780,25800
11781,25798
11782,25791
11783,25788
11784,25789
11785,25788
11786,25790
11787,25790
11788,25792
11789,25794
11790,25796
11791,25794
11792,25794
11793,25795
11794,25796
11795,25798
11796,25793
11797,25793
11798,25793
11799,25791
11800,25791
11801,25788
11802,25792
11803,25795
11804,25796
11805,25796
11806,25792
11807,25795
11808,25795
11809,25796
11810,25797
11811,25799
11812,25800
11813,25801
11814,25801
11815,25802
11816,25801
11817,25804
11818,25805
11819,25804
11820,25804
11821,25807
11822,25803
11823,25801
11824,25807
11825,25807
11826,25808
11827,25807
11828,25807
11829,25807
11830,25808
11831,25804
11832,25804
11833,25804
11834,25803
11835,25809
11836,25811
11837,25815
11838,25815
11839,25816
11840,25815
11841,25818
11842,25815
11843,25814
11844,25814
11845,25814
11846,25813
11847,25812
11848,25818
11849,25821
11850,25820
11851,25820
11852,25822
11853,25823
11854,25825
11855,25829
11856,25827
11857,25828
11858,25826
11859,25830
11860,25829
11861,25829
11862,25832
11863,25830
11864,25835
11865,25836
11866,25837
11867,25840
11868,25841
11869,25844
11870,25847
11871,25849
11872,25848
11873,25845
11874,25848
11875,25850
11876,25850
11877,25848
11878,25851
11879,25852
11880,25851
11881,25848
11882,25847
11883,25848
11884,25849
11885,25849
11886,25851
11887,25854
11888,25851
11889,25854
11890,25855
11891,25859
11892,25859
11893,25859
11894,25856
11895,25860
11896,25861
11897,25866
11898,25860
11899,25863
11900,25865
11901,25861
11902,25868
11903,25866
11904,25865
11905,25867
11906,25870
11907,25872
11908,25874
11909,25874
11910,25871
11911,25874
11912,25874
11913,25874
11914,25871
11915,25870
11916,25866
11917,25863
11918,25866
11919,25867
11920,25862
11921,25863
11922,25859
11923,25857
11924,25857
11925,25856
11926,25857
11927,25856
11928,25854
11929,25862
11930,25858
11931,25858
11932,25858
11933,25855
11934,25854
11935,25856
11936,25856
11937,25855
11938,25853
11939,25853
11940,25849
11941,25851
11942,25848
11943,25846
11944,25847
11945,25848
11946,25845
11947,25848
11948,25849
11949,25852
11950,25851
11951,25848
11952,25851
11953,25850
11954,25849
11955,25851
11956,25855
11957,25857
11958,25855
11959,25853
11960,25859
11961,25860
11962,25855
11963,25860
11964,25860
11965,25857
11966,25862
11967,25861
11968,25861
11969,25857
11970,25856
11971,25854
11972,25850
11973,25853
11974,25855
11975,25859
11976,25856
11977,25860
11978,25860
11979,25860
11980,25859
11981,25859
11982,25858
11983,25857
11984,25854
11985,25853
11986,25856
11987,25860
11988,25862
11989,25865
11990,25863
11991,25867
11992,25866
11993,25869
11994,25873
11995,25872
11996,25878
11997,25876
11998,25874
11999,25878
12000,25877
12001,25876
12002,25874
12003,25872
12004,25874
12005,25875
12006,25872
12007,25871
12008,25870
12009,25871
12010,25876
12011,25879
12012,25879
12013,25880
12014,25880
12015,25880
12016,25880
12017,25880
12018,25882
12019,25882
12020,25880
12021,25879
12022,25883
12023,25881
12024,25881
12025,25885
12026,25885
12027,25886
12028,25888
12029,25888
12030,25890
12031,25888
12032,25892
12033,25894
12034,25894
12035,25897
12036,25895
12037,25893
12038,25892
12039,25889
12040,25891
12041,25888
12042,25889
12043,25886
12044,25893
12045,25894
12046,25895
12047,25895
12048,25895
12049,25895
12050,25891
12051,25889
12052,25889
12053,25891
12054,25890
12055,25891
12056,25894
12057,25894
12058,25897
12059,25895
12060,25899
12061,25900
12062,25900
12063,25900
12064,25901
12065,25907
12066,25901
12067,25900
12068,25900
12069,25900
12070,25896
12071,25900
12072,25898
12073,25898
12074,25897
12075,25897
12076,25897
12077,25898
12078,25896
12079,25895
12080,25896
12081,25896
12082,25896
12083,25901
12084,25901
12085,25902
12086,25907
12087,25905
12088,25908
12089,25909
12090,25911
12091,25908
12092,25910
12093,25907
12094,25906
12095,25907
12096,25906
12097,25908
12098,25912
12099,25913
12100,25914
12101,25915
12102,25916
12103,25917
12104,25920
12105,25920
12106,25920
12107,25921
12108,25920
12109,25919
12110,25917
12111,25920
12112,25915
12113,25917
12114,25916
12115,25917
12116,25916
12117,25916
12118,25913
12119,25913
12120,25912
12121,25909
12122,25908
12123,25904
12124,25904
12125,25907
12126,25902
12127,25900
12128,25897
12129,25895
12130,25894
12131,25894
12132,25892
12133,25890
12134,25895
12135,25898
12136,25902
12137,25904
12138,25904
12139,25903
12140,25895
12141,25895
12142,25893
12143,25894
12144,25899
12145,25898
12146,25902
12147,25903
12148,25904
12149,25906
12150,25906
12151,25908
12152,25905
12153,25909
12154,25903
12155,25906
12156,25907
12157,25908
12158,25908
12159,25910
12160,25910
12161,25910
12162,25910
12163,25910
12164,25910
12165,25911
12166,25907
12167,25905
12168,25902
12169,25900
12170,25898
12171,25898
12172,25894
12173,25890
12174,25890
12175,25890
12176,25890
12177,25895
12178,25897
12179,25899
12180,25900
12181,25900
12182,25894
12183,25892
12184,25889
12185,25888
12186,25890
12187,25893
12188,25892
12189,25895
12190,25895
12191,25894
12192,25895
12193,25897
12194,25894
12195,25897
12196,25892
12197,25893
12198,25888
12199,25893
12200,25895
12201,25895
12202,25895
12203,25893
12204,25896
12205,25893
12206,25894
12207,25900
12208,25900
12209,25901
12210,25902
12211,25905
12212,25908
12213,25906
12214,25910
12215,25909
12216,25910
12217,25911
12218,25914
12219,25912
12220,25914
12221,25910
12222,25913
12223,25908
12224,25912
12225,25912
12226,25912
12227,25913
12228,25913
12229,25915
12230,25912
12231,25914
12232,25914
12233,25910
12234,25907
12235,25907
12236,25908
12237,25910
12238,25910
12239,25911
12240,25909
12241,25910
12242,25910
12243,25909
12244,25910
12245,25911
12246,25913
12247,25914
12248,25918
12249,25918
12250,25918
12251,25918
12252,25918
12253,25916
12254,25915
12255,25915
12256,25919
12257,25919
12258,25920
12259,25921
12260,25924
12261,25924
12262,25924
12263,25924
12264,25922
12265,25920
12266,25916
